Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20080307014511AAEQD7V,How long should one paragraph be?,0," axe_muppet  
I have just  finished reading Penelope episode 18 of Ulysses by James Joyce. I was interested because of the love story between these two characters in this beautiful spanish song my parents would play for me as a child called ""Penelope"" a song that reflects on Ulysses being away in the trojan war and Penelope who waits faithfully. I never knew of this other book by James Joyce or how long the senteces are in this last episode. Now Im going to read the book as well as write my paragraph on Dental Assisting!!!"
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1, I was just wondering how long should a person wait before starting another relationship after a break up with someone they really love.  I want to get an idea because I dont want to start a relatioonship with someone if I cant commite all my love to them so I like to know how much time you guys gave inbetween relatioonships to get out of the withdrawal.
https://answers.yahoo.com/question/index?qid=20091112203356AA9mnTa,Should my buttermilk be lumpy?,0," I just opened a carton of buttermilk that I bought at the store about 5 days ago. The buttermilk smells normal and looks the right color, it's just a little lumpy. I've read a couple things online that said it's good unless it's fuzzy or very very bad smelling, and that I should have shaken it. I forgot to shake it before I opened it. Do you think this is ok to use? I really wanted to make a coffee cake tonight, :)"
https://answers.yahoo.com/question/index?qid=20090131135802AAfe1Vy,Should this be capitalized?,0,4
https://answers.yahoo.com/question/index?qid=20090805214728AAZXC8o,Just got a new ear piercing.. Should I twist the earring occasionally?,2,9
https://answers.yahoo.com/question/?qid=20060708082643AAivzjI,How long after a spouse dies should you wait to get married again?,0," I remarried after 7 months. My late wife and I were getting a divorce when she was diagnosed with lung cancer and died 6 weeks later. I stayed with her until the end and I was with her at the moment she died, the rest of her family was not around to be there with her. 

6 months later I met a woman that is everything that I ever wanted. We got married. Now the anniversary of my wifes death is coming in a few days and I am feeling very guilty about getting married again.  

How long should you wait?"
https://answers.yahoo.com/question/index?qid=20080405184450AAp1YGs,Should weekdays be capitalised?,0,3
https://answers.yahoo.com/question/index?qid=20090111160824AAJUuro,Should I eat every 2 or 3 hours?,5,37
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1, I was just wondering how long should a person wait before starting another relationship after a break up with someone they really love.  I want to get an idea because I dont want to start a relatioonship with someone if I cant commite all my love to them so I like to know how much time you guys gave inbetween relatioonships to get out of the withdrawal.
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20081125141731AAHFPpG,What Should A 11 year old girl ask for christmas?,1,18
https://answers.yahoo.com/question/?qid=20060623144710AAz7JUH,How much should a 3-4 week old orphaned kitten drink? When can they start eating canned food?,2, I sent my female cat to the vet to be spayed at 6am this morning. To my surprise she had a kitten we did not find til 1pm. When my cat was at the vet we found out she had feline lukemia and they euthanized her. Now I have her kitten I took it to the vet he said it looked to be 3-4 weeks old. I purchased milk supplement and a bottle for it but it hasn't took much. It does have teeth ive tried to get it to drink out of a bowl it bites the side but won't drink. This is my first time trying to care for an orphaned kitten this young any suggestions will be greatly appreciated.
https://answers.yahoo.com/question/index?qid=20080926125003AA3gMqG,How long should I wait to put lotion on my tattoo?,0," I got a tattoo back in January of this year, and I used lotion 2 days after I got it.  I think it may have caused my color to leak out, and it wasn't scented.  I just got it recolored 3 days ago, is it too early to put lotion on my tattoo now?  I'm scared I will mess it up again.  Thanks ahead for all your answers :)"
https://answers.yahoo.com/question/index?qid=20160628143022AACwzxx,"When should I tag someone on Instagram?
In what kind of situations or place?",0,1
https://answers.yahoo.com/question/index?qid=20160628223707AAr9CYe,Am I getting braces in 2 months anything I should know?,0,4
https://answers.yahoo.com/question/index?qid=20080213092101AAfrc8g,How should your throat/vocal cords feel when you are singing correctly?,2," When I'm singing a note in my middle register say A below middle C (or any note) I can sing it 2 ways. I can sing it and feel lots of sensations in my throat, or more specifically, I get a lot of buzzing at my vocal cords and actually feel them moving. The other way is I don't feel the sensations in my throat/vocal cords much. Rather, it feels like my throat/vocal cords aren't buzzing and the sound feels away from me, out of my body, aimed towards my teeth . 

I breath with my diaphragm (my stomach is expanded until I'm done singing the phrase) . My question is what are the right sensations to feel when singing correctly? What should you be feeling and where should you be feeling these sensations? Buzzing, movement, sensations of the vocal cords or not much at all?"
https://answers.yahoo.com/question/index?qid=20060607161852AAInjRe,How much money should one bring to Disney World for 5 days?,0, I don't want to bring too much money but on the other hand I don't want to bring my entire bank account.  I hear that Disney is very expensive so I'm just looking for an estimate to see how much one would generally spend on food and entertainment since tickets and hotel are already paid for.  Thanks in advance.
