URL,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=1006031508359,How long should I let my wall paint dry before applying a second coat?,1,27
https://ca.answers.yahoo.com/question/index?qid=20140305160633AA6bGBB,Should neoliberal be capitalized?,0,2
https://ca.answers.yahoo.com/question/index?qid=20140222162113AA5d3iz,Which of the following was NOT information that should have warned residents of the Hazard of the La Conchita?,0,1
https://nz.answers.yahoo.com/question/index?qid=20160301122304AAzVSJK,Should transgender men be allowed in ladies public restrooms?,5," Today my girlfriend was using the ladies restroom in a restaurant when a tranny man ( man transformed into woman) walked in there. 

My girlfriend told me she was very scared and creeped out by this tranny. She said he looked like a man in the face but just with long hair and make up. 

Do people think this is acceptable? I think we need to start thinking of adding a 3rd restroom, for trannies only, because a lot of women are clearly not OK with it. And remember these people are still biologically men."
https://au.answers.yahoo.com/question/index?qid=20130819210818AA4al1T,Should Australia reintroduce the death penalty?and never to be released sentencing?,0," Yes,an eye for an eye is a Christian teaching and belief, and Ghandi was a Hindu, so not really relevant to Christian justice,Ghandi was also a lawyer, but can psychiatric treatment really correct 
the imbalance of a serial killer or rapist?i think it unlikely.Where there is clear premeditation, and not a murder that was unintended."
https://answers.yahoo.com/question/index?qid=1006050329135,"Should I exercise if my muscles are sore, or should I rest?",37,339
https://answers.yahoo.com/question/index?qid=20130804140223AArAt89,How much makeup should a highschool freshman wear?,0,14
https://ph.answers.yahoo.com/question/index?qid=20140319075243AAY8Nd3,How often should I drink Monster Energy Drinks?,0," I'm 14. I love caffeine ever since I was a kid and I don't have heart problems. 
I drank a monster energy drink 2 days ago and I LOVE it. My parents let me drink it as well (they even paid for it) 
I was wondering if I could drink one right now. 
And how soon can I drink another one after drinking one. (i'm not going to drink it every day or anything. i'm just watching out for myself) 

To sum it all up: 
Can I drink one now? 
How often can I drink a monster energy drink? ((Every other day or once a week or...?)) 
Thank you :) 
 (please don't give me advices saying stop drinking it or something, I'm fully aware that it's bad for me but I can't help it. I also read that it can kill you so thats the reason I'm asking this)"
https://answers.yahoo.com/question/index?qid=1006042127001,What temperature should a freshwater fish tank be??,0,10
https://answers.yahoo.com/question/index?qid=20150527123136AASqBHV,Should I upgrade to Windows 10?,0,8
https://ca.answers.yahoo.com/question/index?qid=20131008145226AAFC7Om,Should I put my dog to sleep for epilepsy?,0, Hey guys my 11 months old Dog has developed an epilepsy about 2 months ago and he is on the medication. He had 3 seizures before he was diagnosed for epilepsy. This morning he had 1 again and my brother is very frightened by it and we are planning to put him to sleep instead of him suffering his whole life. our hearts are broken and we are very sad. I have read many stories and found out that in future as dogs get older it can get worse. Please give me some advice or any recommendation and yes i understand that the final decision is up to me. i would appreciate your help thanks.
https://au.answers.yahoo.com/question/index?qid=20131114050836AARJLZk,Should i do my eye makeup before applying my foundation?,0,7
https://answers.yahoo.com/question/index?qid=20131104171628AA5Yqqv,"Are glass pans nonstick, or should I coat it with cooking spray?",0,5
https://ca.answers.yahoo.com/question/index?qid=20150730054758AA3bPUY,"Hey, should I buy the PS4 now or wait for the PS5? I heard that PS4's tech is outdated and the PS5 will come out in 2017.?",0,10
https://answers.yahoo.com/question/index?qid=20150108055835AAV1NT0,How hot should my hydronic (hot water) heating baseboards get?,0," I can reach my hand into my baseboard heaters (hot water) and rest my fingers on the fins without any discomfort -- is this normal?  They are warm, but not piping hot. 

Last night it took 4 hours to raise the temperature 10' (F) in my house -- although it was about 5' outside. 

At the boiler, both the feed pipe and the return pipe feel very hot -- I can't hold them for more than a second.  It just doesn't feel like I am getting that much heat upstairs in the actual baseboards."
https://answers.yahoo.com/question/?qid=1006052115447,"Should I paint, roof or re-gutter the house first?",0,20
https://ca.answers.yahoo.com/question/index?qid=20150708205312AAiZTfh,I'm questioning my sexuality. Should I tell my parents?,1, I'm 14 (15 next month) and lately I've been questioning my sexuality. I am a girl and I know for sure that I like guys but I also feel that I might also like girls. I'm not sure if it is a phase or if I am Bisexual. I've been feeling very nervous and stressed about it. I think I might even have a crush on one of my friends which is a girl. I already told one of my friends and my sister about my sexuality  but I'm not sure if I should tell my family. My family is not religious but my dad sometimes likes to joke about Lesbians and gays. He always told me that if I liked girls he would still love me but I'm not sure my mom would accept me. I don't live with my mom (my parents are divorced) but I'm scared he might tell her.  Do you think I should come out? PLEASE no negative comments. If you are a homophobe just don't answer.
